alpha,reward_scale,warm_start,train_s,eval_s,n_eval,mean_delta,mean_final_penalty,checkpoint
1.0,50.0,36,55.53,13.06,8,8635.62,11763.75,experiments\exp06_data_scaling\results\repair_n5\checkpoints\repair_a1p0_rs50p0_ws36.npz
