alpha,reward_scale,warm_start,train_s,eval_s,n_eval,mean_delta,mean_final_penalty,checkpoint
1.0,50.0,36,276.46,27.34,8,8789.38,11610.0,experiments\exp06_data_scaling\results\repair_n25\checkpoints\repair_a1p0_rs50p0_ws36.npz
